txn_id,event_time,settlement_time,amount,currency,status,country,mcc,card_number,merchant_id,auth_code,settlement_date
TXN00000329,2026-01-02 18:09:40.423687,2026-01-05 01:09:40.423687,15.05,JPY,SETTLED,GB,5812,4111116715893295,MERCH5296,AUTH685220,2026-01-05
TXN00000330,2026-01-02 16:53:02.423687,2026-01-04 16:53:02.423687,39.4,CAD,SETTLED,US,5812,3782822742270420,MERCH3901,AUTH157827,2026-01-04
TXN00000331,2026-01-02 18:18:47.423687,2026-01-04 19:18:47.423687,16.15,USD,SETTLED,US,5999,5123452588101533,MERCH3805,AUTH310314,2026-01-04
TXN00000332,2026-01-02 16:51:26.423687,2026-01-03 13:51:26.423687,331.32,EUR,SETTLED,CA,5812,3782828758179554,MERCH4786,AUTH293741,
TXN00000333,2026-01-02 17:18:58.423687,2026-01-04 03:18:58.423687,9.23,USD,PENDING,US,5812,5432104910353922,MERCH3465,AUTH806138,
TXN00000334,2026-01-02 18:16:49.423687,2026-01-04 17:16:49.423687,18.29,USD,SETTLED,US,5999,3782827233264098,MERCH3844,AUTH615546,2026-01-04
TXN00000335,2026-01-02 16:35:17.423687,2026-01-04 19:35:17.423687,17.21,GBP,SETTLED,CA,7011,4111114236607085,MERCH2772,AUTH323931,2026-01-04
TXN00000336,2026-01-02 18:21:40.423687,2026-01-05 15:21:40.423687,13.15,USD,SETTLED,CA,7011,5432109435224728,MERCH1638,AUTH101816,2026-01-05
TXN00000337,2026-01-02 17:23:23.423687,2026-01-05 01:23:23.423687,24.87,USD,SETTLED,ZZ,5812,5432109924496395,MERCH7209,AUTH100870,2026-01-05
TXN00000338,2026-01-02 17:18:00.423687,2026-01-02 18:18:00.423687,45.23,JPY,SETTLED,DE,5541,5432105593039369,MERCH6917,AUTH775696,2026-01-02
TXN00000339,2026-01-02 17:35:05.423687,2026-01-03 23:35:05.423687,149.93,USD,SETTLED,GB,5812,4111117778869857,MERCH4156,AUTH774578,2026-01-03
TXN00000340,2026-01-02 17:03:00.423687,2026-01-05 06:03:00.423687,1.91,EUR,SETTLED,DE,5999,5123451505950701,MERCH2583,AUTH445886,2026-01-05
TXN00000349,2026-01-02 18:20:00.423687,2026-01-03 23:20:00.423687,9.34,JPY,FAILED,US,5541,8888881055323277,MERCH5816,AUTH145510,
TXN00000342,2026-01-02 16:50:38.423687,2026-01-03 22:50:38.423687,10.26,USD,SETTLED,GB,7011,4242426678565148,MERCH5817,AUTH382745,2026-01-03
TXN00000343,2026-01-02 18:23:41.423687,2026-01-03 14:23:41.423687,82.0,EUR,SETTLED,GB,5411,3782826605656983,MERCH7452,AUTH295071,2026-01-03
TXN00000344,2026-01-02 17:43:05.423687,2026-01-04 14:43:05.423687,11.76,JPY,SETTLED,US,5999,3782828270390076,MERCH5402,AUTH472612,2026-01-04
TXN00000345,2026-01-02 17:18:09.423687,2026-01-05 02:18:09.423687,1.17,GBP,SETTLED,US,7011,5432109820210486,MERCH2964,AUTH577438,2026-01-05
TXN00000346,2026-01-02 17:17:04.423687,2026-01-04 11:17:04.423687,22.91,JPY,SETTLED,US,5812,5123457171350331,MERCH7247,AUTH842956,2026-01-04
TXN00000347,2026-01-02 16:36:12.423687,2026-01-02 17:36:12.423687,19.1,USD,SETTLED,DE,5541,4111118412142775,MERCH8577,AUTH611595,2026-01-02
TXN00000348,2026-01-02 17:07:10.423687,2026-01-05 05:07:10.423687,26.3,GBP,SETTLED,DE,5411,5123451822285874,MERCH3499,AUTH727135,2026-01-05
TXN00000349,2026-01-02 16:43:28.423687,2026-01-04 12:43:28.423687,4.22,USD,PENDING,CA,7011,4111116384313378,MERCH7745,AUTH637923,
TXN00000350,2026-01-02 17:03:00.423687,2026-01-05 04:03:00.423687,264.69,EUR,SETTLED,US,7011,3782828705568987,MERCH8382,AUTH653235,2026-01-05
TXN00000351,2026-01-02 17:35:25.423687,2026-01-03 00:35:25.423687,12.36,GBP,SETTLED,ZZ,5541,5123458072684577,MERCH3882,AUTH356107,2026-01-03
TXN00000352,2026-01-02 18:18:41.423687,2026-01-04 01:18:41.423687,15.14,USD,SETTLED,US,7011,5123458764825499,MERCH1935,AUTH754005,2026-01-04
TXN00000353,2026-01-02 17:49:25.423687,2026-01-02 20:49:25.423687,5.21,GBP,SETTLED,GB,7011,5123459525545969,MERCH8131,AUTH892422,2026-01-02
TXN00000354,2026-01-02 17:10:45.423687,2026-01-04 03:10:45.423687,4.97,JPY,SETTLED,CA,5812,3782824504467025,MERCH1440,AUTH276485,2026-01-04
TXN00000355,2026-01-02 16:34:15.423687,2026-01-03 10:34:15.423687,3.21,CAD,SETTLED,CA,5812,5432104534614925,MERCH9754,AUTH765608,2026-01-03
TXN00000356,2026-01-02 17:18:43.423687,2026-01-04 04:18:43.423687,11.13,EUR,SETTLED,DE,999,5123458514008490,MERCH7852,AUTH552037,2026-01-04
TXN00000357,2026-01-02 16:33:48.423687,2026-01-03 16:33:48.423687,4.78,USD,SETTLED,US,5999,3782826326330780,MERCH5381,AUTH264419,2026-01-03
TXN00000358,2026-01-02 17:46:46.423687,2026-01-05 08:46:46.423687,439.09,USD,FAILED,US,7011,3782824536062290,MERCH8913,AUTH944648,
TXN00000359,2026-01-02 17:19:47.423687,2026-01-03 17:19:47.423687,1.18,JPY,SETTLED,GB,7011,3782828729795984,MERCH7371,,2026-01-03
TXN00000360,2026-01-02 17:07:31.423687,2026-01-03 14:07:31.423687,3.7,USD,SETTLED,US,5999,4242427721484800,MERCH7306,AUTH861898,2026-01-03
TXN00000361,2026-01-02 16:41:26.423687,2026-01-03 23:41:26.423687,11.0,JPY,SETTLED,GB,5541,4242427403321797,MERCH1121,AUTH581283,2026-01-03
TXN00000362,2026-01-02 17:30:19.423687,2026-01-05 13:30:19.423687,55.16,USD,PENDING,US,5411,4242429732960821,MERCH4924,AUTH340309,
TXN00000363,2026-01-02 17:45:04.423687,2026-01-03 10:45:04.423687,10.8,XXX,SETTLED,DE,5812,4111116633059520,MERCH5060,,2026-01-03
TXN00000364,2026-01-02 18:11:17.423687,2026-01-03 17:11:17.423687,55.36,USD,SETTLED,US,5812,5123456559437711,MERCH1127,AUTH288594,2026-01-03
TXN00000365,2026-01-02 18:03:12.423687,2026-01-04 06:03:12.423687,4.57,JPY,PENDING,CA,7011,5432105033808149,MERCH3047,AUTH356473,
TXN00000366,2026-01-02 17:11:05.423687,2026-01-04 21:11:05.423687,21.95,EUR,SETTLED,US,5411,5123454806198576,MERCH5959,AUTH735475,2026-01-04
TXN00000367,2026-01-02 16:59:53.423687,2026-01-05 15:59:53.423687,274.8,EUR,SETTLED,ZZ,5999,3782828394958676,MERCH4861,AUTH251117,2026-01-05
TXN00000368,2026-01-02 17:55:04.423687,2026-01-05 06:55:04.423687,4.7,XXX,PENDING,AU,5999,5123455831695873,MERCH2225,AUTH211204,
TXN00000369,2026-01-02 17:27:34.423687,2026-01-03 01:27:34.423687,37.69,XXX,FAILED,US,5812,4242426331951873,MERCH1849,AUTH385193,
TXN00000370,2026-01-02 17:03:04.423687,2026-01-04 18:03:04.423687,27.4,GBP,SETTLED,US,5541,3782822784032418,MERCH5436,AUTH561417,2026-01-04
TXN00000371,2026-01-02 18:21:34.423687,2026-01-05 00:21:34.423687,1.0,GBP,FAILED,US,5999,4242426886973416,MERCH2222,AUTH271132,
TXN00000372,2026-01-02 17:26:44.423687,2026-01-04 03:26:44.423687,8.3,GBP,FAILED,GB,5541,3782827438907423,MERCH6946,AUTH759898,
TXN00000373,2026-01-02 17:43:36.423687,2026-01-04 11:43:36.423687,109.59,USD,SETTLED,US,7011,3782823362049287,MERCH2475,AUTH744996,2026-01-04
TXN00000374,2026-01-02 17:44:47.423687,2026-01-03 11:44:47.423687,24.6,EUR,SETTLED,CA,5999,3782825936818360,MERCH5167,AUTH144640,2026-01-03
TXN00000375,2026-01-02 17:13:44.423687,2026-01-03 03:13:44.423687,3.26,USD,SETTLED,US,5541,4111118582483932,MERCH1829,AUTH963089,2026-01-03
TXN00000376,2026-01-02 17:00:41.423687,2026-01-03 23:00:41.423687,56.61,USD,SETTLED,US,5411,3782828969768220,MERCH7825,AUTH830043,2026-01-03
TXN00000377,2026-01-02 18:01:02.423687,2026-01-05 03:01:02.423687,9.79,USD,SETTLED,AU,5999,5123458880716518,MERCH1847,AUTH481742,2026-01-05
TXN00000378,2026-01-02 17:28:57.423687,2026-01-04 08:28:57.423687,34.47,USD,SETTLED,US,7011,4111114417548979,MERCH1316,AUTH477428,2026-01-04
TXN00000379,2026-01-02 17:35:10.423687,2026-01-03 05:35:10.423687,35.35,GBP,SETTLED,GB,5999,3782827414411174,MERCH5136,AUTH951478,2026-01-03
TXN00000380,2026-01-02 17:45:16.423687,2026-01-04 16:45:16.423687,3.75,USD,SETTLED,GB,5411,4111118898965798,MERCH2765,,2026-01-04
TXN00000381,2026-01-02 17:04:18.423687,2026-01-03 15:04:18.423687,65.68,EUR,SETTLED,US,5411,4242423994325992,MERCH3229,AUTH955534,2026-01-03
TXN00000382,2026-01-02 17:12:48.423687,2026-01-04 23:12:48.423687,4.43,USD,SETTLED,US,7011,4111117620336753,MERCH8588,AUTH610043,2026-01-04
TXN00000383,2026-01-02 16:33:25.423687,2026-01-04 04:33:25.423687,2.83,EUR,SETTLED,US,5812,4111117233156537,MERCH6547,AUTH953249,2026-01-04
TXN00000384,2026-01-02 16:51:38.423687,2026-01-05 03:51:38.423687,5.34,USD,SETTLED,US,5999,5123454108334705,MERCH3686,AUTH880216,2026-01-05
TXN00000385,2026-01-02 16:43:36.423687,2026-01-05 14:43:36.423687,11.95,USD,SETTLED,US,5411,4242427672511824,MERCH8354,AUTH813009,2026-01-05
TXN00000386,2026-01-02 16:29:29.423687,2026-01-05 06:29:29.423687,23.67,JPY,SETTLED,AU,5999,5432103189246365,MERCH1494,AUTH461382,2026-01-05
TXN00000387,2026-01-02 17:25:13.423687,2026-01-02 23:25:13.423687,6.3,USD,SETTLED,GB,5411,5123456353056035,MERCH9029,AUTH369485,2026-01-02
TXN00000388,2026-01-02 17:56:54.423687,2026-01-03 01:56:54.423687,61.39,CAD,SETTLED,ZZ,5541,7777772444055273,MERCH2610,,2026-01-03
TXN00000389,2026-01-02 17:34:32.423687,2026-01-04 00:34:32.423687,29.29,USD,SETTLED,US,5812,9999994876461193,MERCH1085,AUTH705866,2026-01-04
TXN00000390,2026-01-02 18:06:56.423687,2026-01-03 13:06:56.423687,7.08,CAD,SETTLED,US,5411,5432102603519593,MERCH2261,AUTH279877,2026-01-03
TXN00000391,2026-01-02 16:44:46.423687,2026-01-05 04:44:46.423687,76.21,USD,PENDING,US,999,5123459023747576,MERCH6342,AUTH156443,
TXN00000392,2026-01-02 17:31:56.423687,2026-01-05 00:31:56.423687,114.62,USD,PENDING,AU,5999,5123452976249193,MERCH5910,AUTH923622,
TXN00000393,2026-01-02 17:39:49.423687,2026-01-03 23:39:49.423687,17.32,EUR,SETTLED,GB,5812,4242422967295817,MERCH1616,AUTH817419,2026-01-03
TXN00000394,2026-01-02 16:32:36.423687,2026-01-03 06:32:36.423687,14.55,CAD,SETTLED,US,5411,7777776434747067,MERCH3436,AUTH801438,2026-01-03
TXN00000395,2026-01-02 17:30:58.423687,2026-01-05 12:30:58.423687,1.4,USD,FAILED,US,5999,3782822799768342,MERCH6352,AUTH679486,
TXN00000396,2026-01-02 17:40:45.423687,2026-01-05 09:40:45.423687,10.9,JPY,SETTLED,CA,5812,5432105535465377,MERCH5655,AUTH649341,2026-01-05
TXN00000397,2026-01-02 16:46:05.423687,2026-01-02 22:46:05.423687,12.97,EUR,SETTLED,US,5812,5123457062535595,MERCH2427,AUTH312089,2026-01-02
TXN00000398,2026-01-02 17:11:15.423687,2026-01-04 17:11:15.423687,29.02,EUR,SETTLED,CA,5541,4242429387191421,MERCH4380,AUTH625324,2026-01-04
TXN00000399,2026-01-02 18:25:36.423687,2026-01-03 11:25:36.423687,15.6,XXX,SETTLED,US,5541,5123459716029016,MERCH8759,AUTH506594,2026-01-03
TXN00000400,2026-01-02 17:17:15.423687,2026-01-03 18:17:15.423687,28.96,USD,SETTLED,GB,7011,4111114792306030,MERCH2629,AUTH702660,2026-01-03
TXN00000401,2026-01-02 16:56:55.423687,2026-01-03 21:56:55.423687,200.56,USD,SETTLED,US,ABCD,5432101829658170,MERCH6527,AUTH640472,2026-01-03
TXN00000402,2026-01-02 17:48:22.423687,2026-01-02 20:48:22.423687,9.07,EUR,SETTLED,CA,5812,3782821470145878,MERCH2701,AUTH381947,2026-01-02
TXN00000403,2026-01-02 18:24:43.423687,2026-01-03 03:24:43.423687,9.62,EUR,SETTLED,CA,5411,4242427192139327,MERCH9240,AUTH908803,2026-01-03
TXN00000404,2026-01-02 16:31:09.423687,2026-01-03 02:31:09.423687,2.82,USD,SETTLED,AU,5999,9999996459541190,MERCH7995,AUTH493396,2026-01-03
TXN00000405,2026-01-02 17:30:02.423687,2026-01-05 11:30:02.423687,19.83,GBP,SETTLED,AU,5411,4242427365866158,MERCH6495,,2026-01-05
TXN00000406,2026-01-02 17:35:35.423687,2026-01-05 14:35:35.423687,86.94,USD,SETTLED,AU,5999,4242429664389761,MERCH6840,AUTH555041,2026-01-05
TXN00000407,2026-01-02 17:48:52.423687,2026-01-05 10:48:52.423687,1.45,USD,SETTLED,AU,5812,4111118986849290,MERCH6567,AUTH305557,2026-01-05
TXN00000408,2026-01-02 18:12:29.423687,2026-01-05 08:12:29.423687,7.4,USD,SETTLED,AU,5999,4111111829688318,MERCH4835,AUTH482482,2026-01-05
TXN00000409,2026-01-02 17:06:11.423687,2026-01-05 14:06:11.423687,21.2,GBP,FAILED,US,5541,3782823402302367,MERCH5086,AUTH850756,
TXN00000410,2026-01-02 18:03:07.423687,2026-01-05 10:03:07.423687,71.89,CAD,SETTLED,AU,5999,4111119617384280,MERCH3249,AUTH797752,2026-01-05
TXN00000411,2026-01-02 17:45:58.423687,2026-01-04 07:45:58.423687,35.67,GBP,SETTLED,GB,999,4242428873105419,MERCH4961,AUTH727902,2026-01-04
TXN00000412,2026-01-02 16:28:40.423687,2026-01-03 17:28:40.423687,32.73,USD,SETTLED,US,5541,4111116317819536,MERCH6279,AUTH716001,2026-01-03
TXN00000413,2026-01-02 17:10:32.423687,2026-01-04 11:10:32.423687,14.35,USD,SETTLED,AU,5999,9999991673980507,MERCH7054,AUTH637075,2026-01-04
TXN00000414,2026-01-02 18:06:24.423687,2026-01-04 21:06:24.423687,41.38,GBP,FAILED,AU,5812,3782824577340749,MERCH3514,AUTH186670,
TXN00000415,2026-01-02 17:19:32.423687,2026-01-03 19:19:32.423687,91.97,USD,SETTLED,GB,5999,4111117556382404,MERCH1220,AUTH498349,
TXN00000416,2026-01-02 16:57:50.423687,2026-01-05 11:57:50.423687,1.55,USD,SETTLED,CA,7011,3782829282012225,MERCH3443,AUTH862579,2026-01-05
TXN00000417,2026-01-02 18:00:42.423687,2026-01-03 22:00:42.423687,59.91,USD,SETTLED,US,5541,5123459367711892,MERCH9316,AUTH352789,2026-01-03
TXN00000273,2026-01-02 16:35:19.423687,2026-01-03 17:35:19.423687,17.32,EUR,SETTLED,US,5411,9999999550036970,MERCH4635,AUTH411829,2026-01-03
TXN00000419,2026-01-02 18:25:46.423687,2026-01-02 23:25:46.423687,9.07,JPY,SETTLED,US,5999,4111116130177495,MERCH1623,AUTH111968,2026-01-02
TXN00000420,2026-01-02 17:01:21.423687,2026-01-05 12:01:21.423687,1.0,USD,SETTLED,US,7011,3782829831097917,MERCH3894,AUTH528685,2026-01-05
TXN00000421,2026-01-02 17:05:41.423687,2026-01-03 18:05:41.423687,2.53,EUR,SETTLED,AU,5411,5123452269780476,MERCH8195,AUTH333615,2026-01-03
TXN00000422,2026-01-02 16:49:42.423687,2026-01-04 07:49:42.423687,256.49,GBP,SETTLED,AU,5999,8888889760667352,MERCH1804,AUTH413772,2026-01-04
TXN00000423,2026-01-02 17:23:34.423687,2026-01-04 05:23:34.423687,7.15,USD,SETTLED,US,5411,4242429126632628,MERCH7760,AUTH443967,2026-01-04
TXN00000424,2026-01-02 17:15:35.423687,2026-01-05 06:15:35.423687,3.95,USD,SETTLED,US,7011,5432104614359738,MERCH6866,AUTH441367,2026-01-05
TXN00000425,2026-01-02 17:24:47.423687,2026-01-04 06:24:47.423687,10.13,EUR,PENDING,GB,5541,5123451832567303,MERCH2142,AUTH167397,
TXN00000426,2026-01-02 16:32:41.423687,2026-01-03 10:32:41.423687,6.57,JPY,SETTLED,US,999,5123452117547207,MERCH2875,AUTH371230,2026-01-03
TXN00000427,2026-01-02 17:49:39.423687,2026-01-05 14:49:39.423687,24.2,USD,SETTLED,US,7011,4242425822575706,MERCH6667,AUTH571342,2026-01-05
TXN00000428,2026-01-02 16:28:32.423687,2026-01-04 19:28:32.423687,195.48,JPY,SETTLED,GB,5999,3782826504025966,MERCH1375,AUTH699252,2026-01-04
TXN00000429,2026-01-02 17:34:35.423687,2026-01-04 11:34:35.423687,8.33,JPY,SETTLED,CA,12345,3782822289614565,MERCH3339,AUTH350674,2026-01-04
TXN00000430,2026-01-02 17:58:45.423687,2026-01-03 10:58:45.423687,25.32,USD,SETTLED,US,12345,4242428125921850,MERCH9453,,2026-01-03
TXN00000431,2026-01-02 16:49:15.423687,2026-01-04 00:49:15.423687,3.59,JPY,SETTLED,US,7011,5432106106117277,MERCH8566,AUTH769128,2026-01-04
TXN00000432,2026-01-02 16:53:49.423687,2026-01-03 12:53:49.423687,196.42,JPY,SETTLED,CA,5411,5432107529881282,MERCH5444,AUTH672983,2026-01-03
TXN00000433,2026-01-02 16:33:07.423687,2026-01-03 02:33:07.423687,26.67,USD,SETTLED,DE,5812,3782828559523719,MERCH5502,AUTH949471,2026-01-03
TXN00000434,2026-01-02 17:03:33.423687,2026-01-04 17:03:33.423687,3.96,USD,SETTLED,US,7011,3782829935600024,MERCH3908,AUTH436541,2026-01-04
TXN00000435,2026-01-02 17:38:24.423687,2026-01-03 23:38:24.423687,77.98,USD,PENDING,AU,5812,3782825070196508,MERCH6964,AUTH163843,
TXN00000436,2026-01-02 16:49:25.423687,2026-01-04 15:49:25.423687,121.51,JPY,SETTLED,US,5999,3782825216970344,MERCH9139,AUTH398685,2026-01-04
TXN00000437,2026-01-02 18:11:03.423687,2026-01-03 08:11:03.423687,25.59,EUR,SETTLED,DE,5999,5432108064696823,MERCH5168,AUTH417994,2026-01-03
TXN00000438,2026-01-02 18:07:20.423687,2026-01-05 03:07:20.423687,1.72,GBP,SETTLED,US,5812,5432104629104147,MERCH7148,AUTH417900,2026-01-05
TXN00000439,2026-01-02 17:39:17.423687,2026-01-03 01:39:17.423687,292.29,USD,FAILED,AU,5999,4242428529311714,MERCH5001,AUTH587217,
TXN00000440,2026-01-02 18:21:24.423687,2026-01-02 21:21:24.423687,31.98,GBP,SETTLED,GB,5411,4242423150392634,MERCH6676,AUTH749095,2026-01-02
TXN00000441,2026-01-02 16:53:15.423687,2026-01-04 16:53:15.423687,116.24,JPY,SETTLED,US,7011,3782821055435927,MERCH8329,AUTH823148,2026-01-04
TXN00000442,2026-01-02 17:08:06.423687,2026-01-02 23:08:06.423687,8.79,JPY,SETTLED,US,5541,5432109823423383,MERCH5698,AUTH117862,2026-01-02
TXN00000443,2026-01-02 17:35:00.423687,2026-01-04 20:35:00.423687,11.05,EUR,SETTLED,CA,5541,5123453245334725,MERCH2365,AUTH602879,2026-01-04
TXN00000444,2026-01-02 18:24:57.423687,2026-01-04 14:24:57.423687,23.7,JPY,FAILED,AU,7011,3782828486943660,MERCH2281,AUTH776302,
TXN00000445,2026-01-02 18:26:24.423687,2026-01-03 08:26:24.423687,106.71,JPY,SETTLED,AU,999,5432103439021390,MERCH8141,AUTH433813,2026-01-03
TXN00000446,2026-01-02 17:30:34.423687,2026-01-03 15:30:34.423687,24.89,USD,FAILED,US,7011,5123458039789050,MERCH3217,AUTH466057,
TXN00000447,2026-01-02 16:57:22.423687,2026-01-03 18:57:22.423687,3.05,EUR,PENDING,AU,5411,4242426363982794,MERCH2422,,
TXN00000448,2026-01-02 17:05:19.423687,2026-01-04 08:05:19.423687,29.75,USD,SETTLED,US,5812,5432107332029460,MERCH5746,AUTH405727,2026-01-04
TXN00000449,2026-01-02 17:38:49.423687,2026-01-04 22:38:49.423687,231.44,EUR,FAILED,US,5411,9999991879063619,MERCH2891,AUTH141970,
TXN00000450,2026-01-02 16:39:20.423687,2026-01-04 00:39:20.423687,22.17,JPY,SETTLED,CA,7011,4111117882870739,MERCH8808,AUTH666796,2026-01-04
TXN00000451,2026-01-02 16:40:51.423687,2026-01-05 01:40:51.423687,24.39,EUR,SETTLED,US,999,5432109617393867,MERCH6304,AUTH776911,2026-01-05
TXN00000452,2026-01-02 17:27:12.423687,2026-01-04 09:27:12.423687,3.02,JPY,SETTLED,GB,5999,5123455733323105,MERCH4381,AUTH822037,2026-01-04
TXN00000453,2026-01-02 17:50:26.423687,2026-01-03 19:50:26.423687,2.45,USD,SETTLED,AU,7011,4111118382056200,MERCH7359,AUTH952804,2026-01-03
TXN00000454,2026-01-02 17:41:10.423687,2026-01-04 12:41:10.423687,7.72,JPY,SETTLED,US,5541,5123453325160844,MERCH8240,AUTH501891,2026-01-04
TXN00000455,2026-01-02 17:42:52.423687,2026-01-04 06:42:52.423687,12.31,CAD,SETTLED,US,5812,3782829742951037,MERCH5663,AUTH574863,2026-01-04
TXN00000456,2026-01-02 17:04:54.423687,2026-01-05 07:04:54.423687,23.48,USD,FAILED,US,7011,5432104270181632,MERCH8407,AUTH100486,
TXN00000457,2026-01-02 18:17:00.423687,2026-01-04 03:17:00.423687,25.76,GBP,PENDING,DE,7011,5123452533913412,MERCH3259,AUTH571741,
TXN00000458,2026-01-02 16:53:25.423687,2026-01-05 07:53:25.423687,222.04,JPY,SETTLED,AU,5541,4242423925500148,MERCH2253,AUTH509658,2026-01-05
TXN00000459,2026-01-02 17:37:51.423687,2026-01-04 17:37:51.423687,21.93,USD,FAILED,CA,5411,5123454392807089,MERCH8998,AUTH515477,
TXN00000460,2026-01-02 16:36:01.423687,2026-01-05 10:36:01.423687,99.15,USD,SETTLED,US,5812,3782829644342486,MERCH4150,AUTH616784,2026-01-05
TXN00000461,2026-01-02 17:53:31.423687,2026-01-04 16:53:31.423687,18.93,USD,SETTLED,AU,5999,5432102430963845,MERCH7199,AUTH531933,2026-01-04
TXN00000462,2026-01-02 17:20:20.423687,2026-01-03 14:20:20.423687,176.51,GBP,SETTLED,GB,5411,3782829309132999,MERCH8832,AUTH265251,2026-01-03
TXN00000463,2026-01-02 17:22:15.423687,2026-01-05 04:22:15.423687,1.21,USD,SETTLED,US,5999,5432105170426624,MERCH1234,AUTH674006,2026-01-05
TXN00000464,2026-01-02 18:15:41.423687,2026-01-05 10:15:41.423687,8.18,USD,SETTLED,AU,5411,5123453685097365,MERCH6089,AUTH471552,2026-01-05
TXN00000465,2026-01-02 18:14:50.423687,2026-01-05 14:14:50.423687,87.76,USD,PENDING,CA,5812,5123455115348623,MERCH2911,AUTH144313,
TXN00000466,2026-01-02 17:28:00.423687,2026-01-03 02:28:00.423687,15.53,USD,PENDING,US,5812,4111115217769084,MERCH5498,AUTH295059,
TXN00000467,2026-01-02 16:41:54.423687,2026-01-03 10:41:54.423687,81.23,USD,SETTLED,US,5999,5123451191519200,MERCH9468,AUTH565217,2026-01-03
TXN00000468,2026-01-02 16:34:58.423687,2026-01-03 11:34:58.423687,35.79,EUR,SETTLED,ZZ,5812,4111117996553321,MERCH1776,AUTH263210,2026-01-03
TXN00000469,2026-01-02 17:44:35.423687,2026-01-05 01:44:35.423687,83.0,USD,FAILED,US,5411,5432103861366401,MERCH5954,AUTH654958,
TXN00000470,2026-01-02 17:25:50.423687,2026-01-03 00:25:50.423687,50.38,USD,FAILED,AU,5812,4242428774881152,MERCH9295,AUTH434492,
TXN00000471,2026-01-02 18:10:45.423687,2026-01-04 17:10:45.423687,55.17,CAD,SETTLED,CA,5541,5123456750061653,MERCH5411,AUTH996975,2026-01-04
TXN00000472,2026-01-02 17:56:04.423687,2026-01-04 20:56:04.423687,188.42,USD,PENDING,US,7011,5432105563752202,MERCH4702,AUTH562842,
TXN00000473,2026-01-02 17:26:17.423687,2026-01-05 09:26:17.423687,88.21,USD,SETTLED,GB,5812,4242428748773000,MERCH5765,AUTH119102,2026-01-05
TXN00000474,2026-01-02 17:37:23.423687,2026-01-03 21:37:23.423687,89.18,EUR,SETTLED,GB,5812,5123459509120971,MERCH6840,AUTH926780,2026-01-03
TXN00000475,2026-01-02 17:15:26.423687,2026-01-03 20:15:26.423687,20.71,JPY,SETTLED,US,5812,4242428550275738,MERCH8864,AUTH906425,2026-01-03
TXN00000476,2026-01-02 16:47:46.423687,2026-01-04 11:47:46.423687,8.39,GBP,SETTLED,CA,7011,4242423832273759,MERCH6810,AUTH208869,2026-01-04
TXN00000477,2026-01-02 17:34:06.423687,2026-01-02 21:34:06.423687,7.47,USD,SETTLED,US,7011,5432105764364278,MERCH2804,AUTH810462,2026-01-02
TXN00000478,2026-01-02 16:45:08.423687,2026-01-03 19:45:08.423687,61.96,USD,SETTLED,GB,5812,5123454820257021,MERCH8013,AUTH282111,2026-01-03
TXN00000479,2026-01-02 16:53:19.423687,2026-01-03 22:53:19.423687,1.0,USD,SETTLED,US,7011,5123456830264371,MERCH8053,AUTH842712,2026-01-03
TXN00000480,2026-01-02 16:55:39.423687,2026-01-03 14:55:39.423687,2.83,CAD,PENDING,AU,7011,5432109372613680,MERCH4418,AUTH771113,
TXN00000481,2026-01-02 16:59:42.423687,2026-01-03 09:59:42.423687,4.74,USD,SETTLED,ZZ,5541,4242426209511568,MERCH4745,AUTH428585,2026-01-03
TXN00000482,2026-01-02 16:31:53.423687,2026-01-04 02:31:53.423687,13.85,USD,SETTLED,US,5812,9999996922748802,MERCH4774,AUTH120793,2026-01-04
TXN00000483,2026-01-02 17:00:08.423687,2026-01-04 01:00:08.423687,1.0,EUR,FAILED,AU,7011,5432103782451733,MERCH1268,AUTH596045,
TXN00000484,2026-01-02 16:55:11.423687,2026-01-05 00:55:11.423687,132.7,EUR,SETTLED,AU,5812,5123454600553740,MERCH3880,AUTH134051,2026-01-05
TXN00000485,2026-01-02 16:36:47.423687,2026-01-03 10:36:47.423687,49.42,USD,SETTLED,GB,5411,4242428479227974,MERCH1219,,2026-01-03
TXN00000486,2026-01-02 17:21:52.423687,2026-01-05 11:21:52.423687,394.21,USD,SETTLED,US,5999,5123457734399293,MERCH7035,AUTH369910,2026-01-05
TXN00000487,2026-01-02 16:30:17.423687,2026-01-04 17:30:17.423687,98.82,USD,SETTLED,CA,5999,4111112531724874,MERCH7584,AUTH324652,2026-01-04
TXN00000488,2026-01-02 16:28:15.423687,2026-01-04 17:28:15.423687,94.21,GBP,PENDING,CA,7011,4111114308008206,MERCH5484,AUTH147546,
TXN00000489,2026-01-02 17:23:02.423687,2026-01-03 18:23:02.423687,587.58,USD,SETTLED,CA,5411,3782828421440991,MERCH2787,AUTH577197,2026-01-03
TXN00000490,2026-01-02 17:56:21.423687,2026-01-02 18:56:21.423687,8.53,USD,SETTLED,US,5411,5123454827832452,MERCH6553,AUTH102027,2026-01-02
TXN00000491,2026-01-02 17:10:43.423687,2026-01-03 02:10:43.423687,2.11,GBP,SETTLED,GB,5999,5432105504592760,MERCH9298,AUTH831096,2026-01-03
TXN00000492,2026-01-02 17:41:26.423687,2026-01-03 23:41:26.423687,14.17,JPY,SETTLED,US,5999,5432104342805314,MERCH8172,AUTH754280,2026-01-03
TXN00000493,2026-01-02 16:30:51.423687,2026-01-03 13:30:51.423687,5.83,XXX,SETTLED,US,5999,4111114914902202,MERCH3841,,2026-01-03
