txn_id,event_time,settlement_time,amount,currency,status,country,mcc,card_number,merchant_id,auth_code,settlement_date
TXN00000326,2026-01-04 15:55:59.370239,2026-01-04 19:55:59.370239,3.25,USD,PENDING,DE,5541,3782828691288568,MERCH8171,AUTH611174,
TXN00000327,2026-01-04 15:54:59.370239,2026-01-05 12:54:59.370239,114.11,EUR,SETTLED,US,7011,5123454252504650,MERCH5395,AUTH912378,2026-01-05
TXN00000328,2026-01-04 14:40:12.370239,2026-01-04 19:40:12.370239,65.86,CAD,PENDING,AU,5411,5123459147736635,MERCH2522,AUTH872303,
TXN00000329,2026-01-04 14:35:02.370239,2026-01-05 06:35:02.370239,51.22,USD,SETTLED,AU,5812,4242428846861559,MERCH7105,AUTH568640,2026-01-05
TXN00000330,2026-01-04 15:21:44.370239,2026-01-05 14:21:44.370239,51.55,EUR,FAILED,CA,5999,5432107508080884,MERCH6615,AUTH182216,
TXN00000331,2026-01-04 16:06:11.370239,2026-01-05 02:06:11.370239,19.72,USD,SETTLED,AU,5411,5432105667503195,MERCH3996,AUTH499581,2026-01-05
TXN00000332,2026-01-04 15:13:05.370239,2026-01-05 08:13:05.370239,5.23,EUR,SETTLED,US,5411,4242423874432021,MERCH2865,AUTH743473,2026-01-05
TXN00000333,2026-01-04 16:16:04.370239,2026-01-05 15:16:04.370239,22.5,USD,SETTLED,CA,5812,5432105898890707,MERCH7566,AUTH400441,2026-01-05
TXN00000334,2026-01-04 16:24:24.370239,2026-01-05 01:24:24.370239,7.27,USD,SETTLED,GB,7011,4111112065354117,MERCH7557,AUTH586279,2026-01-05
TXN00000335,2026-01-04 14:41:41.370239,2026-01-05 04:41:41.370239,86.72,GBP,SETTLED,AU,5411,5432106415031531,MERCH8479,AUTH762398,2026-01-05
TXN00000336,2026-01-04 15:00:42.370239,2026-01-05 07:00:42.370239,16.11,USD,SETTLED,CA,5411,4242426306523372,MERCH5453,AUTH251884,2026-01-05
TXN00000337,2026-01-04 14:52:55.370239,2026-01-05 06:52:55.370239,5.82,EUR,SETTLED,US,7011,5432108532327465,MERCH7319,AUTH275715,2026-01-05
TXN00000338,2026-01-04 14:52:44.370239,2026-01-04 22:52:44.370239,12.4,GBP,SETTLED,DE,5812,3782829392515666,MERCH8835,AUTH771697,2026-01-04
TXN00000339,2026-01-04 15:39:59.370239,2026-01-05 06:39:59.370239,3732.0,JPY,SETTLED,DE,5411,5123455344083406,MERCH7909,AUTH946952,2026-01-05
TXN00000340,2026-01-04 15:28:01.370239,2026-01-05 09:28:01.370239,8.62,USD,SETTLED,US,7011,4111118102515984,MERCH3732,AUTH453777,2026-01-05
TXN00000341,2026-01-04 14:45:54.370239,2026-01-04 19:45:54.370239,5.85,USD,FAILED,US,5411,3782823975418439,MERCH2852,AUTH542306,
TXN00000342,2026-01-04 15:24:22.370239,2026-01-05 04:24:22.370239,28.95,USD,SETTLED,DE,5999,3782829856756553,MERCH3171,AUTH761938,2026-01-05
TXN00000343,2026-01-04 14:51:49.370239,2026-01-04 21:51:49.370239,29.0,CAD,FAILED,CA,5541,4242425802739154,MERCH1960,AUTH742053,
TXN00000344,2026-01-04 15:04:47.370239,2026-01-05 11:04:47.370239,939.0,JPY,SETTLED,DE,5999,5123452317723211,MERCH3611,AUTH699405,2026-01-05
TXN00000345,2026-01-04 15:29:55.370239,2026-01-05 08:29:55.370239,9.91,EUR,SETTLED,US,5411,5123456562144159,MERCH2699,AUTH524434,2026-01-05
TXN00000346,2026-01-04 15:00:52.370239,2026-01-05 15:00:52.370239,28.45,GBP,SETTLED,AU,5812,4111113639796200,MERCH7816,AUTH990136,2026-01-05
TXN00000347,2026-01-04 16:26:09.370239,2026-01-04 21:26:09.370239,2.29,EUR,SETTLED,GB,5541,4242425868640848,MERCH8908,AUTH174809,2026-01-04
TXN00000348,2026-01-04 14:37:03.370239,2026-01-04 17:37:03.370239,2.43,EUR,SETTLED,AU,5999,4111115952894290,MERCH8178,AUTH182954,2026-01-04
TXN00000349,2026-01-04 15:27:16.370239,2026-01-05 00:27:16.370239,6.84,USD,SETTLED,AU,7011,5432107896596272,MERCH3969,AUTH269868,2026-01-05
TXN00000350,2026-01-04 16:17:05.370239,2026-01-05 06:17:05.370239,14.58,GBP,SETTLED,US,5812,3782829941564880,MERCH7221,AUTH460317,2026-01-05
TXN00000351,2026-01-04 16:24:22.370239,2026-01-05 03:24:22.370239,32.02,USD,FAILED,DE,5999,4111118317619798,MERCH6875,AUTH339303,
TXN00000352,2026-01-04 16:23:38.370239,2026-01-05 09:23:38.370239,183.65,GBP,SETTLED,CA,7011,3782823423086220,MERCH1472,AUTH428709,2026-01-05
TXN00000353,2026-01-04 15:41:54.370239,2026-01-05 00:41:54.370239,72.71,GBP,SETTLED,AU,5411,4242423171050399,MERCH3140,AUTH432270,2026-01-05
TXN00000354,2026-01-04 14:40:08.370239,2026-01-04 15:40:08.370239,15.8,GBP,SETTLED,DE,7011,5432101643611097,MERCH8914,AUTH784733,2026-01-04
TXN00000355,2026-01-04 14:33:40.370239,2026-01-05 00:33:40.370239,19.52,USD,SETTLED,CA,5999,4242427529817193,MERCH8997,AUTH405509,2026-01-05
TXN00000356,2026-01-04 15:55:48.370239,2026-01-05 15:55:48.370239,4.46,USD,SETTLED,AU,5999,5432107799567490,MERCH2850,AUTH844943,2026-01-05
TXN00000357,2026-01-04 15:40:34.370239,2026-01-05 01:40:34.370239,19.54,USD,SETTLED,CA,5411,5432107487012742,MERCH7738,AUTH380465,2026-01-05
TXN00000358,2026-01-04 16:20:54.370239,2026-01-05 11:20:54.370239,13.03,USD,SETTLED,DE,7011,3782824473306055,MERCH8220,AUTH734792,2026-01-05
TXN00000359,2026-01-04 14:28:46.370239,2026-01-05 09:28:46.370239,32.59,USD,SETTLED,GB,7011,4242422947476917,MERCH1753,AUTH775958,2026-01-05
TXN00000360,2026-01-04 14:39:30.370239,2026-01-05 12:39:30.370239,581.0,JPY,SETTLED,DE,5411,4242427499349987,MERCH2037,AUTH514664,2026-01-05
TXN00000361,2026-01-04 16:09:39.370239,2026-01-05 08:09:39.370239,43.77,EUR,SETTLED,US,7011,4111119837912162,MERCH5286,AUTH384424,2026-01-05
TXN00000362,2026-01-04 16:22:38.370239,2026-01-04 21:22:38.370239,200.16,USD,PENDING,CA,5411,4242428760642358,MERCH6148,AUTH566509,
TXN00000363,2026-01-04 14:59:02.370239,2026-01-05 05:59:02.370239,17.06,USD,SETTLED,GB,5812,4111114106464319,MERCH1202,AUTH918910,2026-01-05
TXN00000364,2026-01-04 14:49:28.370239,2026-01-05 08:49:28.370239,36.69,USD,SETTLED,CA,5999,5123456995554056,MERCH9598,AUTH480805,2026-01-05
TXN00000365,2026-01-04 15:22:15.370239,2026-01-05 07:22:15.370239,56.56,EUR,SETTLED,CA,5812,5123454506639908,MERCH4669,AUTH884225,2026-01-05
TXN00000366,2026-01-04 15:33:04.370239,2026-01-05 03:33:04.370239,11.0,EUR,PENDING,AU,5541,5123454203205881,MERCH6542,AUTH715429,
TXN00000367,2026-01-04 15:32:29.370239,2026-01-05 02:32:29.370239,2811.0,JPY,SETTLED,US,5541,4242423483827971,MERCH9504,AUTH646240,2026-01-05
TXN00000368,2026-01-04 14:55:57.370239,2026-01-05 08:55:57.370239,20.47,USD,SETTLED,CA,5541,4242425489485517,MERCH9570,AUTH572161,2026-01-05
TXN00000369,2026-01-04 16:24:49.370239,2026-01-05 10:24:49.370239,23.25,CAD,SETTLED,DE,5411,4111119863781331,MERCH2560,AUTH534098,2026-01-05
TXN00000370,2026-01-04 15:21:31.370239,2026-01-05 04:21:31.370239,630.0,JPY,SETTLED,DE,7011,5432105269728610,MERCH8091,AUTH275445,2026-01-05
TXN00000371,2026-01-04 14:34:46.370239,2026-01-05 05:34:46.370239,20.84,USD,SETTLED,AU,5812,4111119305502799,MERCH5072,AUTH292818,2026-01-05
TXN00000372,2026-01-04 14:49:14.370239,2026-01-05 01:49:14.370239,4239.0,JPY,SETTLED,US,5812,5123455431267548,MERCH8895,AUTH995706,2026-01-05
TXN00000373,2026-01-04 15:18:30.370239,2026-01-04 22:18:30.370239,177.1,USD,SETTLED,US,5812,4111112756070122,MERCH6664,AUTH124223,2026-01-04
TXN00000374,2026-01-04 14:27:03.370239,2026-01-05 13:27:03.370239,84.68,GBP,SETTLED,DE,5812,5432104302709858,MERCH7305,AUTH231113,2026-01-05
TXN00000375,2026-01-04 15:20:04.370239,2026-01-04 23:20:04.370239,507.64,USD,SETTLED,GB,5541,4242427100408092,MERCH3435,AUTH863124,2026-01-04
TXN00000376,2026-01-04 15:02:58.370239,2026-01-05 10:02:58.370239,635.0,JPY,SETTLED,AU,5812,4111116937704752,MERCH1894,AUTH346024,2026-01-05
TXN00000377,2026-01-04 16:13:49.370239,2026-01-05 05:13:49.370239,7433.0,JPY,SETTLED,AU,7011,5123459189503254,MERCH1190,AUTH794180,2026-01-05
TXN00000378,2026-01-04 16:13:57.370239,2026-01-05 00:13:57.370239,26.44,GBP,SETTLED,DE,5541,5123452613385303,MERCH3571,AUTH363871,2026-01-05
TXN00000379,2026-01-04 15:28:53.370239,2026-01-05 05:28:53.370239,536.31,GBP,PENDING,DE,5812,4242423316277000,MERCH9283,AUTH880009,
TXN00000380,2026-01-04 15:05:42.370239,2026-01-04 17:05:42.370239,5.97,USD,SETTLED,GB,5411,4111112493660313,MERCH8688,AUTH834733,2026-01-04
TXN00000381,2026-01-04 15:24:31.370239,2026-01-05 02:24:31.370239,5.7,USD,SETTLED,GB,5999,5432107602474923,MERCH9123,AUTH886159,2026-01-05
TXN00000382,2026-01-04 16:01:52.370239,2026-01-05 16:01:52.370239,8.17,USD,SETTLED,US,5999,4242423271361431,MERCH3709,AUTH183953,2026-01-05
TXN00000383,2026-01-04 16:06:30.370239,2026-01-05 08:06:30.370239,1.0,USD,SETTLED,AU,5999,4111116576426590,MERCH2226,AUTH320800,2026-01-05
TXN00000384,2026-01-04 16:13:43.370239,2026-01-05 15:13:43.370239,9.13,EUR,SETTLED,AU,5541,3782827633342225,MERCH9055,AUTH275018,2026-01-05
TXN00000385,2026-01-04 15:42:38.370239,2026-01-05 04:42:38.370239,6.43,USD,SETTLED,DE,5812,5123457579604766,MERCH6253,AUTH516332,2026-01-05
TXN00000386,2026-01-04 15:57:08.370239,2026-01-05 04:57:08.370239,25.17,CAD,SETTLED,US,5541,5432104536306171,MERCH4946,AUTH208013,2026-01-05
TXN00000387,2026-01-04 16:04:51.370239,2026-01-05 14:04:51.370239,33.54,EUR,SETTLED,AU,7011,5432106358023411,MERCH6421,AUTH200195,2026-01-05
TXN00000388,2026-01-04 15:33:12.370239,2026-01-05 12:33:12.370239,335.04,GBP,SETTLED,US,5411,5432102486744752,MERCH5557,AUTH166891,2026-01-05
TXN00000389,2026-01-04 14:47:54.370239,2026-01-04 19:47:54.370239,83.57,USD,SETTLED,US,5411,5123452183906581,MERCH1824,AUTH596171,2026-01-04
TXN00000390,2026-01-04 14:52:41.370239,2026-01-05 06:52:41.370239,845.0,JPY,SETTLED,DE,5999,4111111484664056,MERCH9305,AUTH675074,2026-01-05
TXN00000391,2026-01-04 15:07:16.370239,2026-01-04 17:07:16.370239,522.0,JPY,SETTLED,US,5999,4242421067198189,MERCH4648,AUTH156440,2026-01-04
TXN00000392,2026-01-04 14:56:29.370239,2026-01-04 19:56:29.370239,42.01,USD,SETTLED,GB,5999,4111111885113834,MERCH7203,AUTH127645,2026-01-04
TXN00000393,2026-01-04 14:34:45.370239,2026-01-05 07:34:45.370239,2.77,EUR,SETTLED,GB,5812,4242425439176290,MERCH7607,AUTH908382,2026-01-05
TXN00000394,2026-01-04 15:45:50.370239,2026-01-05 10:45:50.370239,313.31,GBP,SETTLED,CA,7011,5432101209063208,MERCH4850,AUTH516297,2026-01-05
TXN00000395,2026-01-04 16:07:13.370239,2026-01-05 03:07:13.370239,117.82,USD,SETTLED,DE,7011,4111114180599722,MERCH2291,AUTH649435,2026-01-05
TXN00000396,2026-01-04 15:40:47.370239,2026-01-04 19:40:47.370239,9.94,EUR,SETTLED,CA,7011,5432107022683808,MERCH8521,AUTH902156,2026-01-04
TXN00000397,2026-01-04 14:35:05.370239,2026-01-05 05:35:05.370239,1.54,USD,SETTLED,GB,7011,3782821242425303,MERCH8277,AUTH187295,2026-01-05
TXN00000398,2026-01-04 16:08:53.370239,2026-01-04 20:08:53.370239,153.06,USD,SETTLED,CA,5999,5432102242377075,MERCH8341,AUTH208976,2026-01-04
TXN00000399,2026-01-04 15:09:35.370239,2026-01-05 08:09:35.370239,16.91,USD,FAILED,DE,5411,5432102377246195,MERCH2442,AUTH375201,
TXN00000400,2026-01-04 14:34:34.370239,2026-01-05 05:34:34.370239,128.6,USD,SETTLED,DE,5999,4242426244338653,MERCH9166,AUTH748127,2026-01-05
TXN00000401,2026-01-04 14:33:36.370239,2026-01-04 15:33:36.370239,1.84,USD,SETTLED,US,7011,3782826585609060,MERCH8324,AUTH262816,2026-01-04
TXN00000402,2026-01-04 15:46:31.370239,2026-01-05 15:46:31.370239,8.17,USD,SETTLED,AU,5999,5432109851745648,MERCH6178,AUTH188406,2026-01-05
TXN00000403,2026-01-04 15:31:51.370239,2026-01-04 20:31:51.370239,20.24,CAD,SETTLED,US,7011,5432104915196257,MERCH2944,AUTH786641,2026-01-04
TXN00000404,2026-01-04 15:35:25.370239,2026-01-05 05:35:25.370239,21.55,EUR,SETTLED,DE,5541,3782823128675098,MERCH9148,AUTH508783,2026-01-05
TXN00000405,2026-01-04 16:23:11.370239,2026-01-05 13:23:11.370239,10.23,CAD,SETTLED,GB,5411,3782829470922075,MERCH1291,AUTH424398,2026-01-05
TXN00000406,2026-01-04 15:39:16.370239,2026-01-04 20:39:16.370239,51.13,USD,FAILED,GB,5541,4111118178361487,MERCH2681,AUTH340497,
TXN00000407,2026-01-04 14:48:15.370239,2026-01-04 17:48:15.370239,4.05,USD,SETTLED,US,5812,4242427083067988,MERCH7609,AUTH359414,2026-01-04
TXN00000408,2026-01-04 14:34:31.370239,2026-01-05 06:34:31.370239,16.22,EUR,SETTLED,DE,5999,3782825935852056,MERCH7755,AUTH873422,2026-01-05
TXN00000409,2026-01-04 15:36:06.370239,2026-01-05 00:36:06.370239,24.06,USD,SETTLED,GB,5812,3782822616884203,MERCH1587,AUTH397979,2026-01-05
TXN00000410,2026-01-04 14:37:42.370239,2026-01-05 01:37:42.370239,43.45,USD,SETTLED,DE,5999,5123453033747850,MERCH9996,AUTH564687,2026-01-05
TXN00000411,2026-01-04 16:23:00.370239,2026-01-05 12:23:00.370239,58.41,EUR,SETTLED,GB,5541,3782824647891535,MERCH1002,AUTH756912,2026-01-05
TXN00000412,2026-01-04 14:52:08.370239,2026-01-05 13:52:08.370239,3.72,USD,SETTLED,DE,7011,4242424039019230,MERCH2489,AUTH232552,2026-01-05
TXN00000413,2026-01-04 14:36:07.370239,2026-01-05 03:36:07.370239,2.01,EUR,SETTLED,CA,7011,5432108755749566,MERCH5990,AUTH237654,2026-01-05
TXN00000414,2026-01-04 15:48:00.370239,2026-01-05 12:48:00.370239,136.53,EUR,SETTLED,DE,5999,5432104928783441,MERCH9328,AUTH652329,2026-01-05
TXN00000415,2026-01-04 14:36:02.370239,2026-01-04 17:36:02.370239,33.06,USD,SETTLED,DE,7011,5432107710396573,MERCH4389,AUTH979249,2026-01-04
TXN00000416,2026-01-04 15:58:57.370239,2026-01-05 02:58:57.370239,6.54,USD,SETTLED,US,5541,5432109451577335,MERCH8474,AUTH278895,2026-01-05
TXN00000417,2026-01-04 16:24:26.370239,2026-01-05 14:24:26.370239,205.76,GBP,SETTLED,CA,7011,5123455870891270,MERCH6584,AUTH129959,2026-01-05
TXN00000418,2026-01-04 14:58:52.370239,2026-01-05 08:58:52.370239,23.89,USD,SETTLED,AU,5541,3782826338036681,MERCH6953,AUTH136862,2026-01-05
TXN00000419,2026-01-04 15:21:53.370239,2026-01-05 04:21:53.370239,117.79,USD,SETTLED,US,5812,5432106168291913,MERCH1889,AUTH795781,2026-01-05
TXN00000420,2026-01-04 14:43:08.370239,2026-01-05 01:43:08.370239,22.23,CAD,SETTLED,AU,5541,4111113777580509,MERCH4652,AUTH474175,2026-01-05
TXN00000421,2026-01-04 15:44:32.370239,2026-01-05 12:44:32.370239,441.92,USD,SETTLED,GB,5411,5432109255898264,MERCH8445,AUTH440998,2026-01-05
TXN00000422,2026-01-04 15:00:22.370239,2026-01-05 14:00:22.370239,279.5,EUR,FAILED,AU,5411,3782828933377472,MERCH6439,AUTH599284,
TXN00000423,2026-01-04 15:45:48.370239,2026-01-05 07:45:48.370239,13.83,CAD,SETTLED,DE,5411,5432109987064419,MERCH8751,AUTH589887,2026-01-05
TXN00000424,2026-01-04 15:47:56.370239,2026-01-05 09:47:56.370239,86.26,USD,SETTLED,AU,5999,5123451818112342,MERCH6952,AUTH666843,2026-01-05
TXN00000425,2026-01-04 14:32:11.370239,2026-01-04 16:32:11.370239,52.88,USD,PENDING,US,5999,4242426448001026,MERCH8414,AUTH385647,
TXN00000426,2026-01-04 15:51:19.370239,2026-01-05 11:51:19.370239,156.48,USD,SETTLED,US,5999,4242423589530484,MERCH2868,AUTH675191,2026-01-05
TXN00000427,2026-01-04 14:37:57.370239,2026-01-04 17:37:57.370239,4.72,USD,SETTLED,AU,5541,3782824752171298,MERCH2596,AUTH566453,2026-01-04
TXN00000428,2026-01-04 15:24:00.370239,2026-01-04 23:24:00.370239,56.21,USD,SETTLED,US,5999,4242423400244542,MERCH4633,AUTH241678,2026-01-04
TXN00000429,2026-01-04 15:56:31.370239,2026-01-05 12:56:31.370239,98.26,EUR,SETTLED,US,5812,4242423058982440,MERCH1035,AUTH831510,2026-01-05
TXN00000430,2026-01-04 15:46:27.370239,2026-01-05 13:46:27.370239,1.44,USD,SETTLED,AU,5411,4111116725038117,MERCH6592,AUTH665484,2026-01-05
TXN00000431,2026-01-04 15:43:56.370239,2026-01-05 01:43:56.370239,3.4,EUR,SETTLED,CA,5541,3782821065857791,MERCH6818,AUTH285636,2026-01-05
TXN00000432,2026-01-04 15:38:08.370239,2026-01-04 23:38:08.370239,1.0,CAD,SETTLED,CA,5411,3782825025070544,MERCH5783,AUTH719531,2026-01-04
TXN00000433,2026-01-04 15:09:57.370239,2026-01-05 15:09:57.370239,13.41,GBP,SETTLED,GB,5999,4242426173344564,MERCH9973,AUTH726612,2026-01-05
TXN00000434,2026-01-04 15:02:22.370239,2026-01-04 18:02:22.370239,58.93,EUR,SETTLED,US,5541,4242424930438209,MERCH9552,AUTH578720,2026-01-04
TXN00000435,2026-01-04 14:54:39.370239,2026-01-05 04:54:39.370239,191.24,USD,SETTLED,AU,7011,4242427666129822,MERCH7125,AUTH761701,2026-01-05
TXN00000436,2026-01-04 15:58:12.370239,2026-01-04 19:58:12.370239,22.45,EUR,SETTLED,US,5812,5123458625774078,MERCH2741,AUTH885290,2026-01-04
TXN00000437,2026-01-04 16:04:33.370239,2026-01-05 13:04:33.370239,231.12,EUR,SETTLED,DE,5999,5432106929897032,MERCH1750,AUTH766738,2026-01-05
TXN00000438,2026-01-04 15:09:39.370239,2026-01-05 14:09:39.370239,2.53,USD,FAILED,US,5999,5123456837975356,MERCH3689,AUTH691380,
TXN00000439,2026-01-04 14:59:21.370239,2026-01-04 18:59:21.370239,1.56,USD,PENDING,US,5812,3782826418365941,MERCH9067,AUTH556106,
TXN00000440,2026-01-04 15:03:01.370239,2026-01-05 06:03:01.370239,1848.0,JPY,SETTLED,CA,5812,4111117430757004,MERCH3301,AUTH648887,2026-01-05
TXN00000441,2026-01-04 15:20:48.370239,2026-01-04 21:20:48.370239,35.73,USD,FAILED,AU,7011,5432108901585274,MERCH7704,AUTH770864,
TXN00000442,2026-01-04 14:44:38.370239,2026-01-05 13:44:38.370239,19.12,USD,SETTLED,US,5999,4111114927019611,MERCH2752,AUTH770593,2026-01-05
TXN00000443,2026-01-04 15:58:28.370239,2026-01-05 01:58:28.370239,1.0,USD,FAILED,CA,5999,3782826887132821,MERCH5166,AUTH659713,
TXN00000444,2026-01-04 15:54:53.370239,2026-01-04 16:54:53.370239,17.57,USD,SETTLED,GB,5411,3782822777816561,MERCH4209,AUTH424703,2026-01-04
TXN00000445,2026-01-04 15:07:43.370239,2026-01-04 17:07:43.370239,2.84,GBP,SETTLED,CA,5541,4111111626733282,MERCH4072,AUTH464032,2026-01-04
TXN00000446,2026-01-04 15:29:11.370239,2026-01-05 02:29:11.370239,54.84,GBP,SETTLED,CA,5541,4111117088451458,MERCH2978,AUTH605048,2026-01-05
TXN00000447,2026-01-04 15:09:56.370239,2026-01-04 17:09:56.370239,34.81,GBP,SETTLED,CA,5411,4111111654602021,MERCH7437,AUTH665883,2026-01-04
TXN00000448,2026-01-04 16:09:25.370239,2026-01-05 02:09:25.370239,4.9,USD,SETTLED,US,5541,3782822416760621,MERCH4532,AUTH338161,2026-01-05
TXN00000449,2026-01-04 14:36:40.370239,2026-01-05 02:36:40.370239,9.29,USD,SETTLED,US,5812,4242424579265601,MERCH8488,AUTH943797,2026-01-05
TXN00000450,2026-01-04 14:28:02.370239,2026-01-05 02:28:02.370239,4.1,USD,SETTLED,GB,5541,4111118236361108,MERCH4122,AUTH193904,2026-01-05
TXN00000451,2026-01-04 15:29:20.370239,2026-01-05 05:29:20.370239,18.28,USD,SETTLED,DE,5541,5432108823677798,MERCH6536,AUTH563324,2026-01-05
TXN00000452,2026-01-04 15:51:34.370239,2026-01-04 20:51:34.370239,84.16,USD,SETTLED,DE,5411,3782827402059279,MERCH2765,AUTH422823,2026-01-04
TXN00000453,2026-01-04 15:43:38.370239,2026-01-04 23:43:38.370239,4.58,GBP,SETTLED,DE,7011,5123458709361138,MERCH7790,AUTH483551,2026-01-04
TXN00000454,2026-01-04 14:40:25.370239,2026-01-05 07:40:25.370239,42.78,USD,SETTLED,GB,5541,5123451726990714,MERCH1761,AUTH532227,2026-01-05
TXN00000455,2026-01-04 14:36:46.370239,2026-01-05 04:36:46.370239,9.07,EUR,SETTLED,DE,5541,5432103097302637,MERCH3018,AUTH372427,2026-01-05
TXN00000456,2026-01-04 15:40:10.370239,2026-01-05 10:40:10.370239,6.11,USD,SETTLED,DE,7011,4242429842186844,MERCH8381,AUTH263281,2026-01-05
TXN00000457,2026-01-04 14:55:52.370239,2026-01-05 12:55:52.370239,17.11,USD,SETTLED,CA,5411,4111114636537575,MERCH8493,AUTH418319,2026-01-05
TXN00000458,2026-01-04 15:35:50.370239,2026-01-04 21:35:50.370239,4.25,USD,SETTLED,US,7011,3782823869963931,MERCH9260,AUTH111068,2026-01-04
TXN00000459,2026-01-04 15:02:58.370239,2026-01-04 21:02:58.370239,8.75,CAD,PENDING,US,5411,4111114282810353,MERCH3205,AUTH100096,
TXN00000460,2026-01-04 14:44:51.370239,2026-01-04 20:44:51.370239,3.33,GBP,SETTLED,CA,5812,3782822771211118,MERCH9172,AUTH648736,2026-01-04
TXN00000461,2026-01-04 15:14:25.370239,2026-01-04 18:14:25.370239,382.64,CAD,SETTLED,CA,5411,5123451993998848,MERCH1071,AUTH954987,2026-01-04
TXN00000462,2026-01-04 14:36:09.370239,2026-01-05 10:36:09.370239,21.18,USD,PENDING,CA,5812,4111114037270171,MERCH9689,AUTH895128,
TXN00000463,2026-01-04 15:00:07.370239,2026-01-05 04:00:07.370239,7.03,USD,SETTLED,US,5812,5432101039262289,MERCH1795,AUTH989136,2026-01-05
TXN00000464,2026-01-04 15:17:13.370239,2026-01-05 11:17:13.370239,27.69,EUR,SETTLED,DE,5411,4242427467073633,MERCH8091,AUTH242921,2026-01-05
TXN00000465,2026-01-04 15:05:40.370239,2026-01-05 13:05:40.370239,16.97,USD,SETTLED,CA,5999,5432102602884797,MERCH8912,AUTH460589,2026-01-05
TXN00000466,2026-01-04 14:48:18.370239,2026-01-04 22:48:18.370239,14.42,GBP,SETTLED,GB,5411,4242423095318649,MERCH9328,AUTH400692,2026-01-04
TXN00000467,2026-01-04 15:26:35.370239,2026-01-05 07:26:35.370239,50.46,USD,SETTLED,CA,5541,4111119618334441,MERCH3903,AUTH591989,2026-01-05
TXN00000468,2026-01-04 16:20:36.370239,2026-01-05 11:20:36.370239,62.57,USD,SETTLED,AU,5541,4111117664258343,MERCH3845,AUTH661091,2026-01-05
TXN00000469,2026-01-04 15:40:56.370239,2026-01-04 20:40:56.370239,9.06,USD,SETTLED,CA,5999,4242421050899550,MERCH3103,AUTH108721,2026-01-04
TXN00000470,2026-01-04 16:02:49.370239,2026-01-05 00:02:49.370239,8.47,USD,FAILED,US,5812,5123459493209128,MERCH2696,AUTH821179,
TXN00000471,2026-01-04 15:08:04.370239,2026-01-05 06:08:04.370239,13.3,GBP,SETTLED,CA,5999,3782829663561486,MERCH7347,AUTH615827,2026-01-05
TXN00000472,2026-01-04 15:50:16.370239,2026-01-05 12:50:16.370239,1.0,USD,SETTLED,AU,5541,5432108189916797,MERCH6273,AUTH892170,2026-01-05
TXN00000473,2026-01-04 16:16:57.370239,2026-01-05 01:16:57.370239,2.07,USD,SETTLED,GB,5999,5432104907446848,MERCH9259,AUTH600241,2026-01-05
TXN00000474,2026-01-04 15:56:03.370239,2026-01-05 06:56:03.370239,156.07,USD,SETTLED,DE,5411,5432101639509845,MERCH7302,AUTH414164,2026-01-05
TXN00000475,2026-01-04 15:38:59.370239,2026-01-05 00:38:59.370239,236.86,USD,SETTLED,CA,5999,4111117556078550,MERCH7859,AUTH109576,2026-01-05
TXN00000476,2026-01-04 14:27:50.370239,2026-01-05 12:27:50.370239,13.82,GBP,SETTLED,AU,5812,5432108796286443,MERCH5067,AUTH903072,2026-01-05
TXN00000477,2026-01-04 15:57:57.370239,2026-01-04 16:57:57.370239,4770.0,JPY,SETTLED,AU,5411,3782822704657157,MERCH5482,AUTH551344,2026-01-04
TXN00000478,2026-01-04 16:18:19.370239,2026-01-05 07:18:19.370239,32.04,CAD,SETTLED,GB,7011,3782827038841740,MERCH7518,AUTH936726,2026-01-05
TXN00000479,2026-01-04 15:42:29.370239,2026-01-05 01:42:29.370239,2035.14,GBP,SETTLED,US,5541,4242423426665919,MERCH6617,AUTH407151,2026-01-05
TXN00000480,2026-01-04 15:07:38.370239,2026-01-05 13:07:38.370239,107.7,USD,SETTLED,CA,5541,4111116265016831,MERCH5819,AUTH726003,2026-01-05
TXN00000481,2026-01-04 15:57:20.370239,2026-01-05 09:57:20.370239,16.58,EUR,SETTLED,AU,5999,3782824641561499,MERCH8419,AUTH342446,2026-01-05
TXN00000482,2026-01-04 14:40:54.370239,2026-01-04 20:40:54.370239,4.79,USD,SETTLED,GB,5411,5123454262396395,MERCH3185,AUTH935471,2026-01-04
TXN00000483,2026-01-04 16:26:39.370239,2026-01-04 19:26:39.370239,1.8,USD,SETTLED,DE,7011,4111115696548897,MERCH3263,AUTH107568,2026-01-04
TXN00000484,2026-01-04 14:45:06.370239,2026-01-05 05:45:06.370239,27.25,GBP,SETTLED,AU,5411,4111116923893872,MERCH7762,AUTH674842,2026-01-05
TXN00000485,2026-01-04 15:02:52.370239,2026-01-05 03:02:52.370239,6.46,USD,SETTLED,GB,5541,3782827668801906,MERCH9393,AUTH491794,2026-01-05
TXN00000486,2026-01-04 14:42:31.370239,2026-01-05 09:42:31.370239,238.0,JPY,SETTLED,US,5411,5123459830946410,MERCH5897,AUTH297731,2026-01-05
TXN00000487,2026-01-04 14:41:22.370239,2026-01-05 00:41:22.370239,7.62,USD,FAILED,US,7011,4242429630522755,MERCH9975,AUTH531736,
TXN00000488,2026-01-04 16:08:07.370239,2026-01-05 13:08:07.370239,3.97,EUR,SETTLED,AU,5999,3782821736086849,MERCH6143,AUTH687783,2026-01-05
